participant_id,session,task_type,trial_number,block_number,is_practice,coherence,direction,trial_start_trigger,stimulus_trigger,response_trigger,feedback_trigger,response,accuracy,reaction_time,stimulus_onset_time,response_time,trial_duration
Johan_control,1,control,67,1,0,0.25,left,20,126,1,10,left,1,1.645813,1412.491811,1414.137624,1.646861
Johan_control,1,control,68,1,0,0.25,right,20,127,2,10,right,1,1.546769,1415.1912,1416.737968,1.547642
Johan_control,1,control,69,1,0,0.12,left,20,113,1,10,left,1,2.003229,1417.707986,1419.711215,2.004455
Johan_control,1,control,70,1,0,0.0,right,20,102,2,10,right,1,1.454763,1420.841629,1422.296393,1.47678
Johan_control,1,control,71,1,0,0.0,right,20,102,nan,nan,none,nan,nan,1423.359298,nan,2.009211
Johan_control,1,control,72,1,0,0.25,right,20,127,1,11,left,0,1.245554,1426.325637,1427.571191,1.246661
Johan_control,1,control,73,1,0,0.5,right,20,152,2,10,right,1,1.528788,1428.675488,1430.204276,1.529896
Johan_control,1,control,74,1,0,0.5,left,20,151,1,10,left,1,0.884616,1431.142989,1432.027605,0.885661
Johan_control,1,control,75,1,0,0.5,left,20,151,1,10,left,1,0.820125,1432.958883,1433.779008,0.826053
Johan_control,1,control,76,1,0,0.06,right,20,108,2,10,right,1,0.95117,1434.758908,1435.710079,0.952186
Johan_control,1,control,77,1,0,0.0,left,20,101,nan,nan,none,nan,nan,1436.818321,nan,2.000492
Johan_control,1,control,78,1,0,0.0,left,20,101,1,10,left,1,0.991985,1439.818284,1440.810269,0.993094
Johan_control,1,control,79,1,0,0.03,right,20,105,2,10,right,1,1.597334,1441.708685,1443.306019,1.598455
Johan_control,1,control,80,1,0,0.0,left,20,101,2,11,right,0,1.578966,1444.242143,1445.821109,1.579988
Johan_control,1,control,81,1,0,0.5,left,20,151,1,10,left,1,1.436771,1446.958796,1448.395567,1.442214
Johan_control,1,control,82,1,0,0.5,right,20,152,2,10,right,1,1.263817,1449.442779,1450.706596,1.268499
Johan_control,1,control,83,1,0,0.03,left,20,104,1,10,left,1,1.895676,1451.675224,1453.570899,1.896796
Johan_control,1,control,84,1,0,0.06,left,20,107,2,11,right,0,1.493903,1454.50892,1456.002823,1.494977
Johan_control,1,control,85,1,0,0.06,right,20,108,2,10,right,1,1.809223,1457.134923,1458.944146,1.810338
Johan_control,1,control,86,1,0,0.25,left,20,126,1,10,left,1,1.66954,1459.96826,1461.6378,1.670636
Johan_control,1,control,87,1,0,0.06,left,20,107,nan,nan,none,nan,nan,1462.692035,nan,2.009876
Johan_control,1,control,88,1,0,0.25,left,20,126,1,10,left,1,1.367953,1465.708864,1467.076818,1.369023
Johan_control,1,control,89,1,0,0.5,left,20,151,1,10,left,1,1.712042,1468.275841,1469.987883,1.71309
Johan_control,1,control,90,1,0,0.03,left,20,104,2,11,right,0,1.469722,1470.901578,1472.3713,1.470823
Johan_control,1,control,91,1,0,0.25,left,20,126,1,10,left,1,1.311795,1473.459256,1474.771051,1.312839
Johan_control,1,control,92,1,0,0.0,left,20,101,2,11,right,0,1.860095,1475.86817,1477.728264,1.861237
Johan_control,1,control,93,1,0,0.25,left,20,126,1,10,left,1,1.435031,1478.592434,1480.027465,1.436086
Johan_control,1,control,94,1,0,0.0,left,20,101,nan,nan,none,nan,nan,1480.96848,nan,2.000154
Johan_control,1,control,95,1,0,0.25,left,20,126,1,10,left,1,1.302186,1483.926726,1485.228911,1.308354
Johan_control,1,control,96,1,0,0.12,right,20,114,2,10,right,1,1.332677,1486.22569,1487.558367,1.337706
Johan_control,1,control,97,1,0,0.5,left,20,151,1,10,left,1,0.736028,1488.45168,1489.187709,0.737132
Johan_control,1,control,98,1,0,0.25,right,20,127,2,10,right,1,1.010423,1490.234866,1491.245289,1.011542
Johan_control,1,control,99,1,0,0.0,right,20,102,1,11,left,0,1.602608,1492.201729,1493.804338,1.603688
Johan_control,1,control,100,1,0,0.25,right,20,127,2,10,right,1,0.812703,1494.742905,1495.555608,0.813766
Johan_control,1,control,101,1,0,0.0,right,20,102,1,11,left,0,1.106227,1496.668477,1497.774704,1.110969
Johan_control,1,control,102,1,0,0.0,right,20,102,2,10,right,1,1.962414,1498.792139,1500.754553,1.963513
Johan_control,1,control,103,1,0,0.12,right,20,114,2,10,right,1,1.81505,1501.825556,1503.640607,1.820272
Johan_control,1,control,104,1,0,0.25,right,20,127,nan,nan,none,nan,nan,1504.759206,nan,2.009713
Johan_control,1,control,105,1,0,0.03,left,20,104,2,11,right,0,1.804423,1507.7091,1509.513523,1.825977
Johan_control,1,control,106,1,0,0.0,right,20,102,nan,nan,none,nan,nan,1510.692198,nan,2.009705
Johan_control,1,control,107,1,0,0.5,left,20,151,1,10,left,1,1.341743,1513.63524,1514.976983,1.342832
Johan_control,1,control,108,1,0,0.25,left,20,126,1,10,left,1,1.717909,1515.885201,1517.603109,1.718954
Johan_control,1,control,109,1,0,0.03,left,20,104,nan,nan,none,nan,nan,1518.575861,nan,2.009808
Johan_control,1,control,110,1,0,0.12,left,20,113,1,10,left,1,1.530424,1521.676447,1523.206871,1.535287
Johan_control,1,control,111,1,0,0.25,right,20,127,2,10,right,1,1.271763,1524.251728,1525.523491,1.276704
Johan_control,1,control,112,1,0,0.25,right,20,127,2,10,right,1,1.062009,1526.609418,1527.671427,1.063089
Johan_control,1,control,113,1,0,0.5,left,20,151,1,10,left,1,0.761572,1528.693085,1529.454657,0.762581
Johan_control,1,control,114,1,0,0.12,left,20,113,2,11,right,0,1.286171,1530.601988,1531.888159,1.287202
Johan_control,1,control,115,1,0,0.5,left,20,151,1,10,left,1,0.897868,1532.809298,1533.707167,0.902587
Johan_control,1,control,116,1,0,0.03,right,20,105,2,10,right,1,1.495217,1534.726221,1536.221437,1.496384
Johan_control,1,control,117,1,0,0.06,left,20,107,1,10,left,1,1.786332,1537.185088,1538.97142,1.787373
Johan_control,1,control,118,1,0,0.0,right,20,102,nan,nan,none,nan,nan,1540.118659,nan,2.000059
Johan_control,1,control,119,1,0,0.03,left,20,104,2,11,right,0,1.379784,1543.158708,1544.538492,1.380943
Johan_control,1,control,120,1,0,0.06,right,20,108,2,10,right,1,1.409665,1545.535395,1546.94506,1.410736
Johan_control,1,control,121,2,0,0.25,left,20,126,nan,nan,none,nan,nan,1553.209115,nan,2.009739
Johan_control,1,control,122,2,0,0.12,right,20,114,2,10,right,1,1.329252,1556.452004,1557.781256,1.330349
Johan_control,1,control,123,2,0,0.25,left,20,126,1,10,left,1,0.955034,1558.868698,1559.823732,0.960169
Johan_control,1,control,124,2,0,0.03,left,20,104,2,11,right,0,1.230268,1560.960081,1562.190349,1.234986
Johan_control,1,control,125,2,0,0.5,right,20,152,2,10,right,1,1.17011,1563.226431,1564.396541,1.175823
Johan_control,1,control,126,2,0,0.5,right,20,152,2,10,right,1,1.014155,1565.40963,1566.423785,1.018314
Johan_control,1,control,127,2,0,0.0,left,20,101,1,10,left,1,1.419711,1567.535328,1568.955039,1.42079
Johan_control,1,control,128,2,0,0.0,left,20,101,1,10,left,1,1.129294,1570.026152,1571.155446,1.130395
Johan_control,1,control,129,2,0,0.03,right,20,105,2,10,right,1,1.20066,1572.276408,1573.477068,1.201803
Johan_control,1,control,130,2,0,0.03,right,20,105,1,11,left,0,1.606095,1574.552014,1576.158109,1.610824
Johan_control,1,control,131,2,0,0.0,left,20,101,2,11,right,0,1.553437,1577.392658,1578.946095,1.558934
Johan_control,1,control,132,2,0,0.0,right,20,102,1,11,left,0,1.920034,1579.892708,1581.812742,1.925585
Johan_control,1,control,133,2,0,0.5,left,20,151,1,10,left,1,1.502988,1582.902243,1584.405231,1.504087
Johan_control,1,control,134,2,0,0.03,left,20,104,1,10,left,1,1.628119,1585.493285,1587.121404,1.629127
Johan_control,1,control,135,2,0,0.25,right,20,127,2,10,right,1,1.352619,1588.042692,1589.395311,1.353661
Johan_control,1,control,136,2,0,0.0,right,20,102,2,10,right,1,1.602894,1590.318928,1591.921822,1.603981
Johan_control,1,control,137,2,0,0.03,right,20,105,nan,nan,none,nan,nan,1593.093193,nan,2.009206
Johan_control,1,control,138,2,0,0.06,left,20,107,nan,nan,none,nan,nan,1596.209615,nan,2.00971
Johan_control,1,control,139,2,0,0.25,left,20,126,1,10,left,1,0.714394,1599.22595,1599.940345,0.719289
Johan_control,1,control,140,2,0,0.06,right,20,108,2,10,right,1,0.968817,1601.035708,1602.004525,0.969468
Johan_control,1,control,141,2,0,0.5,right,20,152,2,10,right,1,1.532423,1603.009686,1604.542109,1.537156
Johan_control,1,control,142,2,0,0.25,right,20,127,2,10,right,1,1.295515,1605.385578,1606.681094,1.302046
Johan_control,1,control,143,2,0,0.5,right,20,152,2,10,right,1,1.392041,1607.818879,1609.210919,1.393054
Johan_control,1,control,144,2,0,0.0,left,20,101,1,10,left,1,1.685642,1610.208799,1611.894442,1.686734
Johan_control,1,control,145,2,0,0.0,left,20,101,2,11,right,0,1.459046,1613.085589,1614.544635,1.460178
Johan_control,1,control,146,2,0,0.12,left,20,113,1,10,left,1,0.762226,1615.443189,1616.205415,0.763281
Johan_control,1,control,147,2,0,0.5,left,20,151,1,10,left,1,0.63529,1617.22642,1617.861711,0.636416
