participant_id,session,task_type,trial_number,block_number,is_practice,coherence,direction,trial_start_trigger,stimulus_trigger,response_trigger,feedback_trigger,response,accuracy,reaction_time,stimulus_onset_time,response_time,trial_duration
CLA,1,control,71,1,0,0.5,left,20,151,1,10,left,1,0.500494,1460.473468,1460.973961,0.50079
CLA,1,control,72,1,0,0.0,left,20,101,2,11,right,0,0.719156,1462.124031,1462.843187,0.733921
CLA,1,control,73,1,0,0.12,left,20,113,1,10,left,1,0.517264,1464.123307,1464.640571,0.517863
CLA,1,control,74,1,0,0.06,right,20,108,2,10,right,1,0.683542,1465.5236,1466.207142,0.68378
CLA,1,control,75,1,0,0.25,left,20,126,1,10,left,1,0.651021,1467.08994,1467.740961,0.651262
CLA,1,control,76,1,0,0.5,left,20,151,1,10,left,1,0.469504,1468.873905,1469.343409,0.483292
CLA,1,control,77,1,0,0.5,left,20,151,1,10,left,1,0.383968,1470.357234,1470.741202,0.384382
CLA,1,control,78,1,0,0.06,left,20,107,2,11,right,0,1.083128,1471.774278,1472.857406,1.083369
CLA,1,control,79,1,0,0.12,right,20,114,2,10,right,1,0.684116,1473.840614,1474.52473,0.684362
CLA,1,control,80,1,0,0.25,right,20,127,2,10,right,1,0.600567,1475.541528,1476.142096,0.60082
CLA,1,control,81,1,0,0.5,right,20,152,2,10,right,1,0.451318,1477.140714,1477.592032,0.451613
CLA,1,control,82,1,0,0.5,left,20,151,1,10,left,1,0.516864,1478.591214,1479.108077,0.517153
CLA,1,control,83,1,0,0.0,right,20,102,2,10,right,1,0.584566,1480.107859,1480.692425,0.584804
CLA,1,control,84,1,0,0.03,left,20,104,1,10,left,1,0.767685,1481.724379,1482.492064,0.768172
CLA,1,control,85,1,0,0.0,left,20,101,1,10,left,1,1.450877,1483.59104,1485.041917,1.451286
CLA,1,control,86,1,0,0.03,right,20,105,2,10,right,1,1.002802,1486.057267,1487.060069,1.017279
CLA,1,control,87,1,0,0.5,right,20,152,2,10,right,1,0.453938,1488.123567,1488.577506,0.467075
CLA,1,control,88,1,0,0.25,right,20,127,2,10,right,1,0.535412,1489.673458,1490.20887,0.5356
CLA,1,control,89,1,0,0.25,left,20,126,1,10,left,1,0.484274,1491.125345,1491.609618,0.484726
CLA,1,control,90,1,0,0.25,left,20,126,1,10,left,1,0.501626,1492.491313,1492.992939,0.501871
CLA,1,control,91,1,0,0.03,left,20,104,2,11,right,0,0.753516,1494.124825,1494.878341,0.767678
CLA,1,control,92,1,0,0.12,left,20,113,1,10,left,1,0.617878,1495.808305,1496.426183,0.618121
CLA,1,control,93,1,0,0.25,left,20,126,1,10,left,1,0.567155,1497.424995,1497.99215,0.567399
CLA,1,control,94,1,0,0.5,right,20,152,2,10,right,1,0.418016,1498.975019,1499.393035,0.418322
CLA,1,control,95,1,0,0.0,right,20,102,1,11,left,0,0.400902,1500.491535,1500.892436,0.401146
CLA,1,control,96,1,0,0.5,right,20,152,2,10,right,1,0.601178,1501.757653,1502.358831,0.601507
CLA,1,control,97,1,0,0.25,left,20,126,1,10,left,1,0.434067,1503.475931,1503.909998,0.434297
CLA,1,control,98,1,0,0.03,left,20,104,1,10,left,1,1.235028,1504.974925,1506.209952,1.235336
CLA,1,control,99,1,0,0.25,right,20,127,2,10,right,1,0.517052,1507.209452,1507.726504,0.517305
CLA,1,control,100,1,0,0.12,left,20,113,1,10,left,1,0.601139,1508.659519,1509.260658,0.601386
CLA,1,control,101,1,0,0.03,left,20,104,1,10,left,1,0.767011,1510.259554,1511.026565,0.767257
CLA,1,control,102,1,0,0.06,left,20,107,1,10,left,1,0.600814,1512.042775,1512.643589,0.60106
CLA,1,control,103,1,0,0.5,left,20,151,1,10,left,1,0.351043,1513.759154,1514.110197,0.351289
CLA,1,control,104,1,0,0.06,right,20,108,1,11,left,0,0.35142,1515.158968,1515.510388,0.351683
CLA,1,control,105,1,0,0.0,left,20,101,2,11,right,0,1.033365,1516.526428,1517.559793,1.033742
CLA,1,control,106,1,0,0.5,right,20,152,2,10,right,1,0.433104,1518.525955,1518.959059,0.433456
CLA,1,control,107,1,0,0.06,right,20,108,1,11,left,0,0.633945,1519.89168,1520.525626,0.634202
CLA,1,control,108,1,0,0.0,left,20,101,1,10,left,1,0.816989,1521.491931,1522.30892,0.817226
CLA,1,control,109,1,0,0.03,left,20,104,2,11,right,0,0.950741,1523.30956,1524.260301,0.951034
CLA,1,control,110,1,0,0.06,right,20,108,2,10,right,1,1.300685,1525.159688,1526.460374,1.301003
CLA,1,control,111,1,0,0.25,right,20,127,2,10,right,1,0.884922,1527.593232,1528.478153,0.885302
CLA,1,control,112,1,0,0.06,left,20,107,1,10,left,1,0.517438,1529.510252,1530.02769,0.517684
CLA,1,control,113,1,0,0.5,right,20,152,2,10,right,1,0.401447,1531.093533,1531.494979,0.401689
CLA,1,control,114,1,0,0.5,right,20,152,2,10,right,1,0.351077,1532.510232,1532.86131,0.351381
CLA,1,control,115,1,0,0.12,right,20,114,1,11,left,0,0.984025,1534.043831,1535.027856,0.984272
CLA,1,control,116,1,0,0.03,right,20,105,1,11,left,0,1.551168,1535.910264,1537.461431,1.551476
CLA,1,control,117,1,0,0.03,left,20,104,1,10,left,1,0.750364,1538.543459,1539.293824,0.750592
CLA,1,control,118,1,0,0.06,left,20,107,1,10,left,1,0.750351,1540.460995,1541.211346,0.750634
CLA,1,control,119,1,0,0.06,left,20,107,1,10,left,1,0.90089,1542.344068,1543.244958,0.901134
CLA,1,control,120,1,0,0.12,right,20,114,2,10,right,1,0.51763,1544.160736,1544.678366,0.517878
CLA,1,control,121,2,0,0.25,right,20,127,2,10,right,1,0.584339,1562.795605,1563.379944,0.584619
CLA,1,control,122,2,0,0.5,right,20,152,2,10,right,1,0.450627,1564.395273,1564.8459,0.450974
CLA,1,control,123,2,0,0.5,left,20,151,1,10,left,1,0.40145,1565.945402,1566.346852,0.401709
CLA,1,control,124,2,0,0.03,left,20,104,1,10,left,1,0.653678,1567.178754,1567.832433,0.666881
CLA,1,control,125,2,0,0.25,left,20,126,1,10,left,1,0.484508,1568.895787,1569.380295,0.484975
CLA,1,control,126,2,0,0.06,right,20,108,2,10,right,1,0.533424,1570.328855,1570.862279,0.533674
CLA,1,control,127,2,0,0.0,left,20,101,2,11,right,0,1.118292,1571.861617,1572.979909,1.118538
CLA,1,control,128,2,0,0.06,left,20,107,1,10,left,1,0.619207,1574.129779,1574.748985,0.632762
CLA,1,control,129,2,0,0.5,left,20,151,1,10,left,1,0.568162,1575.861877,1576.43004,0.568401
CLA,1,control,130,2,0,0.12,right,20,114,2,10,right,1,0.584511,1577.262147,1577.846658,0.584755
CLA,1,control,131,2,0,0.5,right,20,152,2,10,right,1,0.367026,1578.913475,1579.280501,0.367273
CLA,1,control,132,2,0,0.06,left,20,107,1,10,left,1,0.450781,1580.395726,1580.846507,0.451014
CLA,1,control,133,2,0,0.25,left,20,126,1,10,left,1,0.61765,1581.929291,1582.54694,0.618047
CLA,1,control,134,2,0,0.03,right,20,105,2,10,right,1,0.533931,1583.612765,1584.146696,0.534166
CLA,1,control,135,2,0,0.12,left,20,113,1,10,left,1,0.550057,1585.195418,1585.745476,0.550358
CLA,1,control,136,2,0,0.06,left,20,107,nan,nan,none,nan,nan,1586.811928,nan,2.008467
CLA,1,control,137,2,0,0.12,left,20,113,1,10,left,1,1.068998,1589.936663,1591.005661,1.069308
CLA,1,control,138,2,0,0.0,left,20,101,1,10,left,1,0.585228,1591.954176,1592.539404,0.585563
CLA,1,control,139,2,0,0.5,right,20,152,2,10,right,1,0.501611,1593.654383,1594.155994,0.501919
CLA,1,control,140,2,0,0.5,left,20,151,1,10,left,1,0.516464,1595.205387,1595.721851,0.516831
CLA,1,control,141,2,0,0.06,left,20,107,1,10,left,1,0.584098,1596.637912,1597.22201,0.584374
CLA,1,control,142,2,0,0.12,right,20,114,2,10,right,1,0.449358,1598.339173,1598.788531,0.449668
CLA,1,control,143,2,0,0.06,left,20,107,1,10,left,1,0.450841,1599.705082,1600.155923,0.451095
CLA,1,control,144,2,0,0.0,right,20,102,2,10,right,1,0.484423,1601.188671,1601.673093,0.484692
CLA,1,control,145,2,0,0.12,left,20,113,1,10,left,1,0.642764,1602.789319,1603.432083,0.643018
CLA,1,control,146,2,0,0.06,left,20,107,1,10,left,1,0.683708,1604.447158,1605.130866,0.683959
CLA,1,control,147,2,0,0.06,right,20,108,2,10,right,1,0.96953,1606.197378,1607.166909,0.983389
CLA,1,control,148,2,0,0.25,left,20,126,1,10,left,1,0.467956,1608.28037,1608.748326,0.468196
CLA,1,control,149,2,0,0.06,right,20,108,2,10,right,1,1.033601,1609.831262,1610.864862,1.033862
CLA,1,control,150,2,0,0.5,right,20,152,2,10,right,1,0.650615,1611.930556,1612.581172,0.650862
CLA,1,control,151,2,0,0.5,left,20,151,1,10,left,1,0.351376,1613.730762,1614.082137,0.351626
CLA,1,control,152,2,0,0.0,right,20,102,2,10,right,1,1.067738,1614.9636,1616.031338,1.067978
CLA,1,control,153,2,0,0.12,left,20,113,1,10,left,1,0.468378,1617.180653,1617.64903,0.468649
CLA,1,control,154,2,0,0.25,right,20,127,2,10,right,1,0.38528,1618.580483,1618.965763,0.38552
CLA,1,control,155,2,0,0.06,right,20,108,1,11,left,0,1.249875,1619.864839,1621.114714,1.250178
CLA,1,control,156,2,0,0.03,left,20,104,1,10,left,1,0.553053,1622.081851,1622.634904,0.566324
CLA,1,control,157,2,0,0.5,left,20,151,1,10,left,1,0.483106,1623.648276,1624.131382,0.483484
CLA,1,control,158,2,0,0.06,right,20,108,2,10,right,1,0.68305,1625.048586,1625.731636,0.683351
CLA,1,control,159,2,0,0.06,left,20,107,1,10,left,1,0.700738,1626.714804,1627.415541,0.700986
CLA,1,control,160,2,0,0.03,left,20,104,2,11,right,0,0.583825,1628.563972,1629.147797,0.5842
CLA,1,control,161,2,0,0.12,right,20,114,2,10,right,1,0.717465,1630.164817,1630.882283,0.717704
CLA,1,control,162,2,0,0.03,left,20,104,1,10,left,1,0.467127,1631.898699,1632.365826,0.467362
CLA,1,control,163,2,0,0.0,left,20,101,2,11,right,0,1.100832,1633.331586,1634.432418,1.101059
CLA,1,control,164,2,0,0.5,left,20,151,1,10,left,1,0.483013,1635.466188,1635.949201,0.483308
CLA,1,control,165,2,0,0.12,left,20,113,1,10,left,1,0.467765,1637.014475,1637.48224,0.468017
CLA,1,control,166,2,0,0.25,right,20,127,2,10,right,1,0.50062,1638.549101,1639.049721,0.500871
CLA,1,control,167,2,0,0.25,left,20,126,1,10,left,1,0.500363,1640.199294,1640.699657,0.500646
CLA,1,control,168,2,0,0.0,right,20,102,1,11,left,0,0.566909,1641.566588,1642.133497,0.567221
CLA,1,control,169,2,0,0.06,left,20,107,1,10,left,1,0.48462,1643.381716,1643.866335,0.484909
CLA,1,control,170,2,0,0.5,left,20,151,1,10,left,1,0.435046,1644.797881,1645.232927,0.435299
CLA,1,control,171,2,0,0.03,left,20,104,2,11,right,0,0.70136,1646.182204,1646.883564,0.701683
CLA,1,control,172,2,0,0.25,left,20,126,1,10,left,1,0.684402,1647.932694,1648.617096,0.684651
CLA,1,control,173,2,0,0.03,left,20,104,1,10,left,1,0.583643,1649.649609,1650.233252,0.583887
CLA,1,control,174,2,0,0.25,left,20,126,1,10,left,1,0.384163,1651.365755,1651.749918,0.384415
CLA,1,control,175,2,0,0.5,right,20,152,2,10,right,1,0.383375,1652.783403,1653.166778,0.383699
CLA,1,control,176,2,0,0.03,left,20,104,1,10,left,1,0.500092,1654.115948,1654.61604,0.500295
CLA,1,control,177,2,0,0.06,left,20,107,1,10,left,1,0.751063,1655.598311,1656.349374,0.751393
CLA,1,control,178,2,0,0.06,right,20,108,2,10,right,1,0.784063,1657.298214,1658.082278,0.784372
CLA,1,control,179,2,0,0.5,right,20,152,2,10,right,1,0.599673,1659.166709,1659.766382,0.599922
CLA,1,control,180,2,0,0.03,right,20,105,1,11,left,0,1.004244,1660.765878,1661.770122,1.018281
CLA,1,control,181,2,0,0.25,right,20,127,2,10,right,1,1.117425,1662.833469,1663.950894,1.117665
CLA,1,control,182,2,0,0.0,left,20,101,1,10,left,1,0.634989,1664.883088,1665.518077,0.635313
CLA,1,control,183,2,0,0.06,right,20,108,2,10,right,1,0.783049,1666.383686,1667.166735,0.78328
CLA,1,control,184,2,0,0.0,right,20,102,2,10,right,1,0.968828,1668.317033,1669.285861,0.983388
CLA,1,control,185,2,0,0.0,right,20,102,1,11,left,0,0.783614,1670.267103,1671.050717,0.783855
CLA,1,control,186,2,0,0.12,left,20,113,1,10,left,1,0.585915,1672.26734,1672.853255,0.600428
CLA,1,control,187,2,0,0.06,right,20,108,2,10,right,1,0.550586,1673.950387,1674.500973,0.550945
CLA,1,control,188,2,0,0.0,left,20,101,2,11,right,0,1.034302,1675.400484,1676.434785,1.034552
CLA,1,control,189,2,0,0.0,right,20,102,2,10,right,1,1.351495,1677.300362,1678.651857,1.351755
CLA,1,control,190,2,0,0.06,left,20,107,1,10,left,1,0.53388,1679.68365,1680.21753,0.53416
CLA,1,control,191,2,0,0.5,right,20,152,2,10,right,1,0.417758,1681.200555,1681.618313,0.418225
CLA,1,control,192,2,0,0.06,left,20,107,1,10,left,1,0.467378,1682.584369,1683.051747,0.467625
CLA,1,control,193,2,0,0.25,left,20,126,1,10,left,1,0.400483,1683.950734,1684.351217,0.40087
CLA,1,control,194,2,0,0.03,left,20,104,2,11,right,0,0.569816,1685.267653,1685.837469,0.583975
CLA,1,control,195,2,0,0.06,left,20,107,1,10,left,1,0.58419,1686.866939,1687.45113,0.584413
CLA,1,control,196,2,0,0.25,right,20,127,2,10,right,1,0.417269,1688.582777,1689.000046,0.417431
CLA,1,control,197,2,0,0.03,right,20,105,2,10,right,1,0.836391,1690.232812,1691.069204,0.83672
CLA,1,control,198,2,0,0.25,left,20,126,1,10,left,1,0.400381,1691.951534,1692.351915,0.400627
CLA,1,control,199,2,0,0.12,left,20,113,1,10,left,1,0.401667,1693.367767,1693.769435,0.401984
CLA,1,control,200,2,0,0.0,left,20,101,2,11,right,0,0.700562,1694.935137,1695.635699,0.700809
CLA,1,control,201,2,0,0.5,right,20,152,2,10,right,1,0.385145,1696.650644,1697.035789,0.385387
CLA,1,control,202,2,0,0.06,left,20,107,2,11,right,0,1.134626,1698.217956,1699.352582,1.134878
CLA,1,control,203,2,0,0.12,right,20,114,2,10,right,1,1.351037,1700.334375,1701.685412,1.351302
CLA,1,control,204,2,0,0.12,left,20,113,1,10,left,1,0.516888,1702.652377,1703.169265,0.517217
CLA,1,control,205,2,0,0.25,right,20,127,2,10,right,1,0.600877,1704.251943,1704.85282,0.601125
CLA,1,control,206,2,0,0.12,left,20,113,1,10,left,1,0.553262,1705.885475,1706.438737,0.567176
CLA,1,control,207,2,0,0.0,right,20,102,2,10,right,1,0.767322,1707.618544,1708.385866,0.767558
CLA,1,control,208,2,0,0.25,right,20,127,2,10,right,1,0.567169,1709.535761,1710.102931,0.567411
CLA,1,control,209,2,0,0.5,left,20,151,1,10,left,1,0.4503,1711.03567,1711.48597,0.450538
CLA,1,control,210,2,0,0.0,left,20,101,2,11,right,0,0.683665,1712.452216,1713.13588,0.68392
CLA,1,control,211,2,0,0.12,left,20,113,1,10,left,1,0.467758,1714.20221,1714.669967,0.468
CLA,1,control,212,2,0,0.25,left,20,126,1,10,left,1,0.552555,1715.702606,1716.255161,0.5668
CLA,1,control,213,2,0,0.03,left,20,104,2,11,right,0,0.851925,1717.11837,1717.970295,0.852157
CLA,1,control,214,2,0,0.5,right,20,152,2,10,right,1,0.450229,1719.085908,1719.536137,0.450469
CLA,1,control,215,2,0,0.0,right,20,102,1,11,left,0,0.634065,1720.634495,1721.26856,0.634316
CLA,1,control,216,2,0,0.06,left,20,107,1,10,left,1,0.501962,1722.251797,1722.753759,0.50221
CLA,1,control,217,2,0,0.06,right,20,108,2,10,right,1,0.951903,1723.785447,1724.73735,0.952168
CLA,1,control,218,2,0,0.0,right,20,102,2,10,right,1,1.217786,1725.619607,1726.837393,1.218032
CLA,1,control,219,2,0,0.0,left,20,101,2,11,right,0,1.550732,1727.669647,1729.220378,1.55098
CLA,1,control,220,2,0,0.12,right,20,114,1,11,left,0,1.533803,1730.286767,1731.82057,1.534137
CLA,1,control,221,2,0,0.12,left,20,113,1,10,left,1,0.81652,1733.037529,1733.854049,0.816772
CLA,1,control,222,2,0,0.5,left,20,151,1,10,left,1,0.533696,1734.786744,1735.32044,0.533972
CLA,1,control,223,2,0,0.03,right,20,105,2,10,right,1,0.767771,1736.320206,1737.087977,0.768029
CLA,1,control,224,2,0,0.12,left,20,113,1,10,left,1,0.617552,1738.203595,1738.821147,0.617835
CLA,1,control,225,2,0,0.06,left,20,107,2,11,right,0,0.650381,1739.720035,1740.370415,0.65062
CLA,1,control,226,2,0,0.0,right,20,102,1,11,left,0,0.736635,1741.521038,1742.257673,0.750804
CLA,1,control,227,2,0,0.12,right,20,114,2,10,right,1,1.38372,1743.18724,1744.570961,1.383953
CLA,1,control,228,2,0,0.5,left,20,151,1,10,left,1,0.583518,1745.537575,1746.121093,0.583829
CLA,1,control,229,2,0,0.06,right,20,108,2,10,right,1,0.700437,1747.087569,1747.788007,0.700785
CLA,1,control,230,2,0,0.5,left,20,151,1,10,left,1,0.517342,1748.787707,1749.305049,0.517601
